ProbeID	Codeset.Name	Probe.Label	Analyte.Type	Is.Control	Control.Type	Related.Probes	Probe.Annotation	KEGG.Pathways	Cell.Type	Official.Gene.Name	Control.Conc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_203416.2:1784	NS_IO_360_V1.0	CD163	mRNA	False					Macrophages	CD163	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000575.3:2001	NS_IO_360_V1.0	IL1A	mRNA	False			Cytokine and Chemokine Signaling;Metabolic Stress;MAPK;Myeloid Compartment	hsa04010;hsa04060;hsa04210;hsa04380;hsa04640;hsa04932;hsa04933;hsa04940;hsa05020;hsa05132;hsa05133;hsa05140;hsa05152;hsa05162;hsa05164;hsa05321;hsa05323;hsa05332		IL1A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001174105.1:1020	NS_IO_360_V1.0	CD14	mRNA	False			Apoptosis;MAPK;Myeloid Compartment	hsa04010;hsa04064;hsa04145;hsa04620;hsa04640;hsa04810;hsa05130;hsa05132;hsa05133;hsa05134;hsa05146;hsa05152;hsa05202		CD14	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000365.5:153	NS_IO_360_V1.0	TPI1	mRNA	False			Metabolic Stress	hsa00010;hsa00051;hsa00562;hsa01100;hsa01200;hsa01230		TPI1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002003.4:969	NS_IO_360_V1.0	FCN1	mRNA	False			Myeloid Compartment			FCN1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000920.3:262	NS_IO_360_V1.0	PC	mRNA	False			Metabolic Stress	hsa00620;hsa01100;hsa01200;hsa01230		PC	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001335.3:1075	NS_IO_360_V1.0	CTSW	mRNA	False			Antigen Presentation	hsa04142	Cytotoxic cells	CTSW	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_152275.3:2492	NS_IO_360_V1.0	TTC30A	mRNA	False						TTC30A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001039933.1:884	NS_IO_360_V1.0	CD79B	mRNA	False			Lymphoid Compartment	hsa04662		CD79B	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002417.2:2005	NS_IO_360_V1.0	MKI67	mRNA	False			Cell Proliferation			MKI67	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_015868.2:145	NS_IO_360_V1.0	KIR2DL3	mRNA	False			Antigen Presentation;Cytotoxicity;Lymphoid Compartment	hsa04612;hsa04650;hsa05332	NK CD56dim cells	KIR2DL3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000660.4:1473	NS_IO_360_V1.0	TGFB1	mRNA	False			Matrix Remodeling and Metastasis;TGF-beta Signaling;MAPK	hsa04010;hsa04060;hsa04068;hsa04110;hsa04144;hsa04350;hsa04380;hsa04390;hsa04672;hsa04932;hsa04933;hsa05140;hsa05142;hsa05144;hsa05145;hsa05146;hsa05152;hsa05161;hsa05166;hsa05200;hsa05205;hsa05210;hsa05211;hsa05212;hsa05220;hsa05321;hsa05323;hsa05410;hsa05414		TGFB1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002994.4:475	NS_IO_360_V1.0	CXCL5	mRNA	False			Cytokine and Chemokine Signaling;Myeloid Compartment	hsa04060;hsa04062;hsa04668;hsa05133;hsa05323		CXCL5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001935.3:1861	NS_IO_360_V1.0	DPP4	mRNA	False			Costimulatory Signaling;Lymphoid Compartment	hsa04974		DPP4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001174064.1:1756	NS_IO_360_V1.0	FGFR1	mRNA	False			Angiogenesis;Metabolic Stress;PI3K-Akt;MAPK	hsa04010;hsa04014;hsa04015;hsa04151;hsa04520;hsa04550;hsa04810;hsa05200;hsa05205;hsa05215;hsa05218;hsa05230		FGFR1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001243.3:549	NS_IO_360_V1.0	TNFRSF8	mRNA	False				hsa04060		TNFRSF8	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_025217.2:905	NS_IO_360_V1.0	ULBP2	mRNA	False			Antigen Presentation	hsa04650		ULBP2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001302695.1:191	NS_IO_360_V1.0	DEFB134	mRNA	False						DEFB134	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001288998.1:1706	NS_IO_360_V1.0	GMIP	mRNA	False						GMIP	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000045.3:744	NS_IO_360_V1.0	ARG1	mRNA	False			Myeloid Compartment	hsa00220;hsa00330;hsa01100;hsa01230;hsa05146		ARG1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001557.3:409	NS_IO_360_V1.0	CXCR2	mRNA	False			Cytokine and Chemokine Signaling	hsa04060;hsa04062;hsa04072;hsa04144;hsa05120		CXCR2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003998.3:2920	NS_IO_360_V1.0	NFKB1	mRNA	False			Costimulatory Signaling;Cytokine and Chemokine Signaling;Metabolic Stress;Hypoxia;NF-kappaB Signaling;PI3K-Akt;MAPK	hsa04010;hsa04014;hsa04024;hsa04062;hsa04064;hsa04066;hsa04071;hsa04151;hsa04210;hsa04211;hsa04380;hsa04620;hsa04621;hsa04622;hsa04623;hsa04660;hsa04662;hsa04668;hsa04722;hsa04917;hsa04920;hsa04931;hsa04932;hsa04933;hsa05120;hsa05131;hsa05132;hsa05133;hsa05134;hsa05140;hsa05142;hsa05145;hsa05146;hsa05152;hsa05160;hsa05161;hsa05162;hsa05164;hsa05166;hsa05168;hsa05169;hsa05200;hsa05202;hsa05203;hsa05206;hsa05212;hsa05215;hsa05220;hsa05221;hsa05222;hsa05321		NFKB1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001770.4:1770	NS_IO_360_V1.0	CD19	mRNA	False			PI3K-Akt;Lymphoid Compartment	hsa04151;hsa04640;hsa04662;hsa05169;hsa05340	B-cells	CD19	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001290230.1:1543	NS_IO_360_V1.0	CDK2	mRNA	False			DNA Damage Repair;Cell Proliferation;Metabolic Stress;PI3K-Akt	hsa04068;hsa04110;hsa04114;hsa04115;hsa04151;hsa04914;hsa05161;hsa05162;hsa05168;hsa05169;hsa05200;hsa05203;hsa05215;hsa05222		CDK2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001099856.4:1719	NS_IO_360_V1.0	IKBKG	mRNA	False			Costimulatory Signaling;Cytokine and Chemokine Signaling;NF-kappaB Signaling;PI3K-Akt;MAPK	hsa04010;hsa04014;hsa04062;hsa04064;hsa04151;hsa04210;hsa04380;hsa04620;hsa04621;hsa04622;hsa04623;hsa04660;hsa04662;hsa04668;hsa04920;hsa05120;hsa05131;hsa05142;hsa05145;hsa05160;hsa05161;hsa05166;hsa05168;hsa05169;hsa05200;hsa05203;hsa05212;hsa05215;hsa05220;hsa05221;hsa05222;hsa05340		IKBKG	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000215.2:1715	NS_IO_360_V1.0	JAK3	mRNA	False			Cytokine and Chemokine Signaling;JAK-STAT Signaling;Cytotoxicity;PI3K-Akt	hsa04062;hsa04151;hsa04550;hsa04630;hsa05162;hsa05166;hsa05169;hsa05203;hsa05340		JAK3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002030.4:733	NS_IO_360_V1.0	FPR3	mRNA	False			Myeloid Compartment	hsa04080;hsa05150		FPR3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002226.4:5480	NS_IO_360_V1.0	JAG2	mRNA	False			Notch Signaling	hsa04330		JAG2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERCC_00144.1:15	NS_IO_360_V1.0	NEG_G(0)	mRNA	True	Negative						0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000366.5:830	NS_IO_360_V1.0	TPM1	mRNA	False			Angiogenesis	hsa04261;hsa05206;hsa05410;hsa05414		TPM1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000641.3:1723	NS_IO_360_V1.0	IL11	mRNA	False			Cytokine and Chemokine Signaling;JAK-STAT Signaling;Lymphoid Compartment	hsa04060;hsa04630;hsa04640;hsa05323		IL11	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_181755.2:590	NS_IO_360_V1.0	HSD11B1	mRNA	False				hsa01100	DC	HSD11B1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001558.2:150	NS_IO_360_V1.0	IL10RA	mRNA	False			Cytokine and Chemokine Signaling;JAK-STAT Signaling	hsa04060;hsa04630;hsa05145;hsa05152;hsa05169		IL10RA	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002985.2:277	NS_IO_360_V1.0	CCL5	mRNA	False			Cytokine and Chemokine Signaling;Myeloid Compartment	hsa04060;hsa04062;hsa04620;hsa04621;hsa04623;hsa04668;hsa05020;hsa05120;hsa05142;hsa05164;hsa05168;hsa05323		CCL5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003190.4:1082	NS_IO_360_V1.0	TAPBP	mRNA	False			Antigen Presentation	hsa04612		TAPBP	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001172699.1:1010	NS_IO_360_V1.0	PPARGC1B	mRNA	False				hsa04931		PPARGC1B	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_058216.2:15	NS_IO_360_V1.0	RAD51C	mRNA	False			DNA Damage Repair;Cell Proliferation	hsa03440;hsa03460		RAD51C	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005438.3:1320	NS_IO_360_V1.0	FOSL1	mRNA	False			Wnt Signaling;Myeloid Compartment	hsa04310;hsa04380;hsa05166		FOSL1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001008541.1:2037	NS_IO_360_V1.0	MXI1	mRNA	False						MXI1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001316306.1:1982	NS_IO_360_V1.0	ITGA6	mRNA	False			Immune Cell Adhesion and Migration;Matrix Remodeling and Metastasis;PI3K-Akt	hsa04151;hsa04510;hsa04512;hsa04514;hsa04640;hsa04810;hsa05145;hsa05200;hsa05222;hsa05410;hsa05412;hsa05414		ITGA6	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001085357.1:382	NS_IO_360_V1.0	BTLA	mRNA	False			Costimulatory Signaling			BTLA	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_148970.1:151	NS_IO_360_V1.0	TNFRSF25	mRNA	False			Costimulatory Signaling;NF-kappaB Signaling;Lymphoid Compartment	hsa04060		TNFRSF25	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001146103.1:1188	NS_IO_360_V1.0	PARP9	mRNA	False						PARP9	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002639.4:90	NS_IO_360_V1.0	SERPINB5	mRNA	False			Angiogenesis	hsa04115;hsa05206		SERPINB5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000201.2:2253	NS_IO_360_V1.0	ICAM1	mRNA	False			Immune Cell Adhesion and Migration;Matrix Remodeling and Metastasis;Interferon Signaling	hsa04064;hsa04514;hsa04650;hsa04668;hsa04670;hsa04933;hsa05143;hsa05144;hsa05150;hsa05164;hsa05166;hsa05169;hsa05323;hsa05416		ICAM1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_006437.3:1399	NS_IO_360_V1.0	PARP4	mRNA	False			DNA Damage Repair			PARP4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001083116.1:631	NS_IO_360_V1.0	PRF1	mRNA	False			Cytotoxicity;Lymphoid Compartment	hsa04650;hsa04940;hsa05320;hsa05330;hsa05332;hsa05416	Cytotoxic cells	PRF1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002460.1:325	NS_IO_360_V1.0	IRF4	mRNA	False			Interferon Signaling;Cytotoxicity;Lymphoid Compartment			IRF4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002029.3:625	NS_IO_360_V1.0	FPR1	mRNA	False			Myeloid Compartment	hsa04015;hsa04080;hsa05150	Neutrophils	FPR1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002438.2:525	NS_IO_360_V1.0	MRC1	mRNA	False			Antigen Presentation;Myeloid Compartment	hsa04145;hsa05152		MRC1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001032409.1:805	NS_IO_360_V1.0	OAS1	mRNA	False			Interferon Signaling;Cytotoxicity	hsa05160;hsa05162;hsa05164;hsa05168		OAS1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_007294.3:4677	NS_IO_360_V1.0	BRCA1	mRNA	False			DNA Damage Repair;Cell Proliferation;PI3K-Akt	hsa03460;hsa04120;hsa04151;hsa05206		BRCA1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERCC_00034.1:195	NS_IO_360_V1.0	POS_F(0.125)	mRNA	True	Positive						0.125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_030964.3:1900	NS_IO_360_V1.0	SPRY4	mRNA	False			Cytotoxicity			SPRY4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001242466.1:889	NS_IO_360_V1.0	PIK3R1	mRNA	False			Costimulatory Signaling;Cytokine and Chemokine Signaling;Immune Cell Adhesion and Migration;JAK-STAT Signaling;Autophagy;Metabolic Stress;Hypoxia;PI3K-Akt;MAPK	hsa04012;hsa04014;hsa04015;hsa04022;hsa04024;hsa04062;hsa04066;hsa04068;hsa04070;hsa04071;hsa04072;hsa04150;hsa04151;hsa04152;hsa04210;hsa04211;hsa04213;hsa04261;hsa04370;hsa04380;hsa04510;hsa04550;hsa04611;hsa04620;hsa04630;hsa04650;hsa04660;hsa04662;hsa04664;hsa04666;hsa04668;hsa04670;hsa04722;hsa04725;hsa04750;hsa04810;hsa04910;hsa04914;hsa04915;hsa04917;hsa04919;hsa04921;hsa04923;hsa04930;hsa04931;hsa04932;hsa04933;hsa04960;hsa04973;hsa05100;hsa05142;hsa05145;hsa05146;hsa05160;hsa05161;hsa05162;hsa05164;hsa05166;hsa05169;hsa05200;hsa05203;hsa05205;hsa05210;hsa05211;hsa05212;hsa05213;hsa05214;hsa05215;hsa05218;hsa05220;hsa05221;hsa05222;hsa05223;hsa05230;hsa05231		PIK3R1	;;
NM_004029.2:1705	NS_IO_360_V1.0	IRF7	mRNA	False			Interferon Signaling	hsa04620;hsa04622;hsa04623;hsa05160;hsa05161;hsa05162;hsa05164;hsa05168;hsa05203		IRF7	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001018112.1:580	NS_IO_360_V1.0	FANCA	mRNA	False			DNA Damage Repair	hsa03460		FANCA	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_173091.2:1840	NS_IO_360_V1.0	NFATC2	mRNA	False			Costimulatory Signaling;Wnt Signaling	hsa04022;hsa04310;hsa04360;hsa04370;hsa04380;hsa04650;hsa04660;hsa04662;hsa04921;hsa05161;hsa05166		NFATC2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001145847.1:596	NS_IO_360_V1.0	PROM1	mRNA	False				hsa05202		PROM1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005269.2:2922	NS_IO_360_V1.0	GLI1	mRNA	False			Hedgehog Signaling	hsa04024;hsa04340;hsa05200;hsa05217		GLI1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005163.2:2207	NS_IO_360_V1.0	AKT1	mRNA	False			Costimulatory Signaling;Cytokine and Chemokine Signaling;JAK-STAT Signaling;Apoptosis;Autophagy;Metabolic Stress;Hypoxia;PI3K-Akt;MAPK	hsa04010;hsa04012;hsa04014;hsa04015;hsa04022;hsa04024;hsa04062;hsa04066;hsa04068;hsa04071;hsa04072;hsa04150;hsa04151;hsa04152;hsa04210;hsa04211;hsa04213;hsa04261;hsa04370;hsa04380;hsa04510;hsa04530;hsa04550;hsa04611;hsa04620;hsa04630;hsa04660;hsa04662;hsa04664;hsa04666;hsa04668;hsa04722;hsa04725;hsa04728;hsa04910;hsa04914;hsa04915;hsa04917;hsa04919;hsa04920;hsa04922;hsa04923;hsa04931;hsa04932;hsa04933;hsa04973;hsa05142;hsa05145;hsa05152;hsa05160;hsa05161;hsa05162;hsa05164;hsa05166;hsa05169;hsa05200;hsa05205;hsa05210;hsa05211;hsa05212;hsa05213;hsa05214;hsa05215;hsa05218;hsa05220;hsa05221;hsa05222;hsa05223;hsa05230;hsa05231		AKT1	;;;;;;;
NM_001243835.1:808	NS_IO_360_V1.0	STAT4	mRNA	False			Costimulatory Signaling;JAK-STAT Signaling	hsa04630;hsa05161;hsa05321		STAT4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001297562.1:332	NS_IO_360_V1.0	TNFSF4	mRNA	False			NF-kappaB Signaling	hsa04060		TNFSF4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000594.3:1366	NS_IO_360_V1.0	TNF	mRNA	False			Antigen Presentation;Metabolic Stress;TGF-beta Signaling;NF-kappaB Signaling;MAPK	hsa04010;hsa04060;hsa04064;hsa04071;hsa04150;hsa04210;hsa04350;hsa04380;hsa04612;hsa04620;hsa04621;hsa04622;hsa04640;hsa04650;hsa04660;hsa04664;hsa04668;hsa04920;hsa04930;hsa04931;hsa04932;hsa04933;hsa04940;hsa05010;hsa05014;hsa05133;hsa05134;hsa05140;hsa05142;hsa05143;hsa05144;hsa05145;hsa05146;hsa05152;hsa05160;hsa05161;hsa05164;hsa05166;hsa05168;hsa05205;hsa05310;hsa05321;hsa05322;hsa05323;hsa05330;hsa05332;hsa05410;hsa05414		TNF	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000014.4:1685	NS_IO_360_V1.0	A2M	mRNA	False			Matrix Remodeling and Metastasis	hsa04610		A2M	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005409.4:333	NS_IO_360_V1.0	CXCL11	mRNA	False			Cytokine and Chemokine Signaling;Lymphoid Compartment	hsa04060;hsa04062;hsa04620		CXCL11	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001790.4:1056	NS_IO_360_V1.0	CDC25C	mRNA	False			Cell Proliferation	hsa04110;hsa04114;hsa04914;hsa05206		CDC25C	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001139498.1:975	NS_IO_360_V1.0	FGF13	mRNA	False			PI3K-Akt;MAPK	hsa04010;hsa04014;hsa04015;hsa04151;hsa04810;hsa05200;hsa05218		FGF13	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001251.2:1140	NS_IO_360_V1.0	CD68	mRNA	False				hsa04142	Macrophages	CD68	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_016388.3:578	NS_IO_360_V1.0	TRAT1	mRNA	False			Costimulatory Signaling		T-cells	TRAT1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002964.4:365	NS_IO_360_V1.0	S100A8	mRNA	False			Myeloid Compartment			S100A8	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005512.2:3852	NS_IO_360_V1.0	LRRC32	mRNA	False						LRRC32	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000041.2:96	NS_IO_360_V1.0	APOE	mRNA	False				hsa05010		APOE	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002037.5:2125	NS_IO_360_V1.0	FYN	mRNA	False			Costimulatory Signaling	hsa04071;hsa04072;hsa04360;hsa04380;hsa04510;hsa04520;hsa04611;hsa04650;hsa04660;hsa04664;hsa04725;hsa05020;hsa05130;hsa05162;hsa05416		FYN	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001244134.1:493	NS_IO_360_V1.0	MAP3K8	mRNA	False			Costimulatory Signaling;MAPK	hsa04010;hsa04620;hsa04660;hsa04668		MAP3K8	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
